motif_id	cisbp_tf_id	tf_name	tf_external_id	tf_species	tf_status	motif_source_id	pmid	metadata_file	metadata_line	link_class	priority	n_hits_for_motif	url
M01319_2.00	T345291_2.00	LIN54	ENSG00000189308	Homo_sapiens	I	pTH11533	NULL	TF_Information_all_motifs.txt	12192	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T345291_2.00
M01320_2.00	T345291_2.00	LIN54	ENSG00000189308	Homo_sapiens	I	pTH9771	NULL	TF_Information_all_motifs.txt	12193	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T345291_2.00
M01321_2.00	T345291_2.00	LIN54	ENSG00000189308	Homo_sapiens	I	pTH9835	NULL	TF_Information_all_motifs.txt	12194	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T345291_2.00
M01322_2.00	T345291_2.00	LIN54	ENSG00000189308	Homo_sapiens	I	pTH11347	NULL	TF_Information_all_motifs.txt	12195	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T345291_2.00
M01323_2.00	T346531_2.00	TEAD4	ENSG00000197905	Homo_sapiens	I	pTH9815	NULL	TF_Information_all_motifs_plus.txt	95254	related_or_inferred_human	2	1	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346531_2.00
M01475_2.00	T176125_2.00	ELF5	ENSG00000135374	Homo_sapiens	I	Sfpi1	20517297	TF_Information_all_motifs_plus.txt	10007	related_or_inferred_human	2	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176125_2.00
M01476_2.00	T176124_2.00	EHF	ENSG00000135373	Homo_sapiens	I	Elf3	20517297	TF_Information_all_motifs_plus.txt	9910	related_or_inferred_human	2	8	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176124_2.00
M01477_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Etv3	20517297	TF_Information_all_motifs_plus.txt	9081	related_or_inferred_human	2	21	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01478_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Etv1	20517297	TF_Information_all_motifs_plus.txt	9082	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01479_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Gm5454	20517297	TF_Information_all_motifs_plus.txt	9083	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01480_2.00	T176125_2.00	ELF5	ENSG00000135374	Homo_sapiens	I	Spic	20517297	TF_Information_all_motifs_plus.txt	10009	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176125_2.00
M01481_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Elk3	20517297	TF_Information_all_motifs_plus.txt	9084	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01482_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Gabpa	20517297	TF_Information_all_motifs_plus.txt	9085	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01483_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Elk1	20517297	TF_Information_all_motifs_plus.txt	9086	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01484_2.00	T176124_2.00	EHF	ENSG00000135373	Homo_sapiens	I	Ehf	20517297	TF_Information_all_motifs_plus.txt	9911	related_or_inferred_human	2	9	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176124_2.00
M01485_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Etv5	20517297	TF_Information_all_motifs_plus.txt	9088	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01486_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Fli1	20517297	TF_Information_all_motifs_plus.txt	9089	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01487_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Etv4	20517297	TF_Information_all_motifs_plus.txt	9090	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01488_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Spdef	20517297	TF_Information_all_motifs_plus.txt	9091	related_or_inferred_human	2	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01489_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Elk4	20517297	TF_Information_all_motifs_plus.txt	9092	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01490_2.00	T176124_2.00	EHF	ENSG00000135373	Homo_sapiens	I	Elf5	20517297	TF_Information_all_motifs_plus.txt	9912	related_or_inferred_human	2	10	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176124_2.00
M01491_2.00	T176124_2.00	EHF	ENSG00000135373	Homo_sapiens	I	Etv6	20517297	TF_Information_all_motifs_plus.txt	9913	related_or_inferred_human	2	8	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176124_2.00
M01492_2.00	T176124_2.00	EHF	ENSG00000135373	Homo_sapiens	I	Elf4	20517297	TF_Information_all_motifs_plus.txt	9914	related_or_inferred_human	2	26	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176124_2.00
M01493_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Ets1	20517297	TF_Information_all_motifs_plus.txt	9096	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01494_2.00	T176124_2.00	EHF	ENSG00000135373	Homo_sapiens	I	Elf2	20517297	TF_Information_all_motifs_plus.txt	9915	related_or_inferred_human	2	26	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176124_2.00
M01495_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Erg	20517297	TF_Information_all_motifs_plus.txt	9098	related_or_inferred_human	2	21	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01496_2.00	T176120_2.00	ELF1	ENSG00000120690	Homo_sapiens	I	Gm4881	20517297	TF_Information_all_motifs_plus.txt	9099	related_or_inferred_human	2	20	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T176120_2.00
M01497_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	MAX_5mCG	28473536	TF_Information.txt	235	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M01498_2.00	T034282_2.00	MAX	ENSG00000125952	Homo_sapiens	D	MAX_Cytosine	28473536	TF_Information.txt	236	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034282_2.00
M01499_2.00	T167057_2.00	CUX2	ENSG00000111249	Homo_sapiens	D	CUX2_5mCG	28473536	TF_Information.txt	2577	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00
M01500_2.00	T167057_2.00	CUX2	ENSG00000111249	Homo_sapiens	D	CUX2_Cytosine	28473536	TF_Information.txt	2578	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00
M01501_2.00	T167063_2.00	CUX1	ENSG00000257923	Homo_sapiens	D	CUX1_5mCG	28473536	TF_Information.txt	2608	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167063_2.00
M01502_2.00	T167063_2.00	CUX1	ENSG00000257923	Homo_sapiens	D	CUX1_Cytosine	28473536	TF_Information.txt	2609	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167063_2.00
M01503_2.00	T209773_2.00	DLX3	ENSG00000064195	Homo_sapiens	D	DLX3_5mCG	28473536	TF_Information.txt	3356	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209773_2.00
M01504_2.00	T209773_2.00	DLX3	ENSG00000064195	Homo_sapiens	D	DLX3_Cytosine	28473536	TF_Information.txt	3357	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209773_2.00
M01505_2.00	T209855_2.00	LHX9	ENSG00000143355	Homo_sapiens	D	LHX9_5mCG	28473536	TF_Information.txt	3836	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209855_2.00
M01506_2.00	T209855_2.00	LHX9	ENSG00000143355	Homo_sapiens	D	LHX9_Cytosine	28473536	TF_Information.txt	3837	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209855_2.00
M01507_2.00	T209925_2.00	NKX2-5	ENSG00000183072	Homo_sapiens	D	NKX2.5_5mCG	28473536	TF_Information.txt	4174	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209925_2.00
M01508_2.00	T209925_2.00	NKX2-5	ENSG00000183072	Homo_sapiens	D	NKX2.5_Cytosine	28473536	TF_Information.txt	4175	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209925_2.00
M01509_2.00	T209944_2.00	POU5F1B	ENSG00000212993	Homo_sapiens	D	POU5F1_5mCG	28473536	TF_Information.txt	4260	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209944_2.00
M01510_2.00	T209944_2.00	POU5F1B	ENSG00000212993	Homo_sapiens	D	POU5F1_Cytosine	28473536	TF_Information.txt	4261	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209944_2.00
M01511_2.00	T317169_2.00	NFATC2	ENSG00000101096	Homo_sapiens	D	NFATC2_5mCG	28473536	TF_Information.txt	5218	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317169_2.00
M01512_2.00	T317169_2.00	NFATC2	ENSG00000101096	Homo_sapiens	D	NFATC2_Cytosine	28473536	TF_Information.txt	5219	direct_human	0	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T317169_2.00
M01517_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	Sum1	19158363	TF_Information_all_motifs_plus.txt	357	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01551_2.00	T209920_2.00	ALX1	ENSG00000180318	Homo_sapiens	I	Pho2	19158363	TF_Information_all_motifs_plus.txt	67850	related_or_inferred_human	2	32	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T209920_2.00
M01557_2.00	T253655_2.00	MEF2A	ENSG00000068305	Homo_sapiens	I	Smp1	19158363	TF_Information_all_motifs_plus.txt	79564	related_or_inferred_human	2	1	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T253655_2.00
M01558_2.00	T253657_2.00	SRF	ENSG00000112658	Homo_sapiens	I	Mcm1	19158363	TF_Information_all_motifs_plus.txt	79704	related_or_inferred_human	2	1	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T253657_2.00
M01567_2.00	T342320_2.00	TBP	ENSG00000112592	Homo_sapiens	I	Spt15	19158363	TF_Information_all_motifs_plus.txt	95158	related_or_inferred_human	2	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T342320_2.00
M01655_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH5117	25215497	TF_Information_all_motifs_plus.txt	281	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01656_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH5168	25215497	TF_Information_all_motifs_plus.txt	282	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01657_2.00	T014546_2.00	ARID5A	ENSG00000196843	Homo_sapiens	I	pTH5120	25215497	TF_Information_all_motifs.txt	117	related_or_inferred_human	2	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014546_2.00
M01658_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH9214	25215497	TF_Information_all_motifs_plus.txt	283	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01659_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH4425	25215497	TF_Information_all_motifs_plus.txt	284	related_or_inferred_human	2	6	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01660_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH5169	25215497	TF_Information_all_motifs_plus.txt	285	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01661_2.00	T014546_2.00	ARID5A	ENSG00000196843	Homo_sapiens	I	pTH4426	25215497	TF_Information_all_motifs.txt	118	related_or_inferred_human	2	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014546_2.00
M01662_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH9384	25215497	TF_Information_all_motifs_plus.txt	286	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01663_2.00	T014546_2.00	ARID5A	ENSG00000196843	Homo_sapiens	I	pTH5121	25215497	TF_Information_all_motifs.txt	119	related_or_inferred_human	2	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014546_2.00
M01664_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH5119	25215497	TF_Information_all_motifs_plus.txt	287	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01665_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH5124	25215497	TF_Information_all_motifs_plus.txt	288	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01666_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH5128	25215497	TF_Information_all_motifs_plus.txt	289	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01667_2.00	T014542_2.00	ARID3A	ENSG00000116017	Homo_sapiens	I	pTH5118	25215497	TF_Information_all_motifs_plus.txt	290	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014542_2.00
M01668_2.00	T014546_2.00	ARID5A	ENSG00000196843	Homo_sapiens	I	pTH5122	25215497	TF_Information_all_motifs.txt	120	related_or_inferred_human	2	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T014546_2.00
M01671_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH7395	25215497	TF_Information_all_motifs_plus.txt	358	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01672_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH8202	25215497	TF_Information_all_motifs_plus.txt	359	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01673_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9369	25215497	TF_Information_all_motifs_plus.txt	360	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01674_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9242	25215497	TF_Information_all_motifs_plus.txt	361	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01675_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH8216	25215497	TF_Information_all_motifs_plus.txt	362	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01676_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9237	25215497	TF_Information_all_motifs_plus.txt	363	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01677_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9222	25215497	TF_Information_all_motifs_plus.txt	364	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01678_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9254	25215497	TF_Information_all_motifs_plus.txt	365	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01679_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH7876	25215497	TF_Information_all_motifs_plus.txt	366	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01680_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9180	25215497	TF_Information_all_motifs_plus.txt	367	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01681_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH7875	25215497	TF_Information_all_motifs_plus.txt	368	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01682_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9335	25215497	TF_Information_all_motifs_plus.txt	369	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01683_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH1294	25215497	TF_Information_all_motifs_plus.txt	370	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01684_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH8550	25215497	TF_Information_all_motifs_plus.txt	371	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01685_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9279	25215497	TF_Information_all_motifs_plus.txt	372	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01686_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9260	25215497	TF_Information_all_motifs_plus.txt	373	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01687_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9209	25215497	TF_Information_all_motifs_plus.txt	374	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01688_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH8406	25215497	TF_Information_all_motifs_plus.txt	375	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01689_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9295	25215497	TF_Information_all_motifs_plus.txt	376	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01690_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH8997	25215497	TF_Information_all_motifs_plus.txt	377	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01691_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9097	25215497	TF_Information_all_motifs_plus.txt	378	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01692_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH9380	25215497	TF_Information_all_motifs_plus.txt	379	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01693_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH8916	25215497	TF_Information_all_motifs_plus.txt	380	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01694_2.00	T017389_2.00	HMGA1	ENSG00000137309	Homo_sapiens	I	pTH8863	25215497	TF_Information_all_motifs_plus.txt	381	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T017389_2.00
M01715_2.00	T034335_2.00	MITF	ENSG00000187098	Homo_sapiens	I	pTH5057	25215497	TF_Information_all_motifs_plus.txt	1383	related_or_inferred_human	2	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034335_2.00
M01716_2.00	T034249_2.00	MNT	ENSG00000070444	Homo_sapiens	I	pTH4588	25215497	TF_Information_all_motifs_plus.txt	474	related_or_inferred_human	2	1	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034249_2.00
M01717_2.00	T034253_2.00	TFAP4	ENSG00000090447	Homo_sapiens	I	pTH5067	25215497	TF_Information_all_motifs_plus.txt	543	related_or_inferred_human	2	1	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034253_2.00
M01718_2.00	T034273_2.00	TWIST1	ENSG00000122691	Homo_sapiens	I	pTH5033	25215497	TF_Information_all_motifs_plus.txt	816	related_or_inferred_human	2	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034273_2.00
M01719_2.00	T034294_2.00	ARNT	ENSG00000143437	Homo_sapiens	I	pTH5111	25215497	TF_Information_all_motifs_plus.txt	1071	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034294_2.00
M01720_2.00	T034294_2.00	ARNT	ENSG00000143437	Homo_sapiens	I	pTH5159	25215497	TF_Information_all_motifs_plus.txt	1072	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034294_2.00
M01721_2.00	T034260_2.00	MLX	ENSG00000108788	Homo_sapiens	I	pTH5070	25215497	TF_Information_all_motifs_plus.txt	640	related_or_inferred_human	2	1	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034260_2.00
M01722_2.00	T034307_2.00	HEY1	ENSG00000164683	Homo_sapiens	I	pTH5102	25215497	TF_Information_all_motifs_plus.txt	1162	related_or_inferred_human	2	5	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034307_2.00
M01723_2.00	T034292_2.00	TCF12	ENSG00000140262	Homo_sapiens	I	pTH4580	25215497	TF_Information_all_motifs_plus.txt	1037	related_or_inferred_human	2	3	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034292_2.00
M01724_2.00	T034251_2.00	SREBF1	ENSG00000072310	Homo_sapiens	I	pTH5161	25215497	TF_Information_all_motifs_plus.txt	512	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034251_2.00
M01725_2.00	T034251_2.00	SREBF1	ENSG00000072310	Homo_sapiens	I	pTH4327	25215497	TF_Information_all_motifs_plus.txt	513	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034251_2.00
M01726_2.00	T034266_2.00	HES1	ENSG00000114315	Homo_sapiens	I	pTH5059	25215497	TF_Information_all_motifs_plus.txt	735	related_or_inferred_human	2	4	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034266_2.00
M01727_2.00	T034326_2.00	HES7	ENSG00000179111	Homo_sapiens	I	pTH5260	25215497	TF_Information_all_motifs_plus.txt	1318	related_or_inferred_human	2	1	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034326_2.00
M01728_2.00	T034335_2.00	MITF	ENSG00000187098	Homo_sapiens	I	pTH5072	25215497	TF_Information_all_motifs_plus.txt	1384	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034335_2.00
M01729_2.00	T034329_2.00	BHLHE22	ENSG00000180828	Homo_sapiens	I	pTH5267	25215497	TF_Information_all_motifs_plus.txt	1333	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034329_2.00
M01730_2.00	T034325_2.00	MSC	ENSG00000178860	Homo_sapiens	I	pTH5112	25215497	TF_Information_all_motifs_plus.txt	1302	related_or_inferred_human	2	2	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034325_2.00
M01731_2.00	T034312_2.00	NPAS2	ENSG00000170485	Homo_sapiens	I	pTH5457	25215497	TF_Information_all_motifs_plus.txt	1185	related_or_inferred_human	2	1	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034312_2.00
