motif_id	cisbp_tf_id	tf_name	tf_external_id	tf_species	tf_status	motif_source_id	pmid	url
M03482_2.00	T324629_2.00	SMAD3	ENSG00000166949	Homo_sapiens	D	SMAD3_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T324629_2.00
M03483_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M03484_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M03485_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M03486_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_4	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M03487_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_5	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M03488_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_6	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M03489_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_7	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M03490_2.00	T328054_2.00	SOX8	ENSG00000005513	Homo_sapiens	D	SOX8_8	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328054_2.00
M03491_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M03492_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M03493_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M03494_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_4	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M03495_2.00	T328059_2.00	SOX10	ENSG00000100146	Homo_sapiens	D	SOX10_5	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328059_2.00
M03496_2.00	T328063_2.00	SOX4	ENSG00000124766	Homo_sapiens	D	SOX4_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328063_2.00
M03497_2.00	T328064_2.00	SOX21	ENSG00000125285	Homo_sapiens	D	SOX21_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328064_2.00
M03498_2.00	T328064_2.00	SOX21	ENSG00000125285	Homo_sapiens	D	SOX21_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328064_2.00
M03499_2.00	T328064_2.00	SOX21	ENSG00000125285	Homo_sapiens	D	SOX21_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328064_2.00
M03500_2.00	T328064_2.00	SOX21	ENSG00000125285	Homo_sapiens	D	SOX21_4	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328064_2.00
M03501_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M03502_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M03503_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M03504_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_4	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M03505_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_5	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M03506_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_6	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M03507_2.00	T328065_2.00	SOX9	ENSG00000125398	Homo_sapiens	D	SOX9_7	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328065_2.00
M03508_2.00	T328066_2.00	SOX15	ENSG00000129194	Homo_sapiens	D	SOX15_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328066_2.00
M03509_2.00	T328066_2.00	SOX15	ENSG00000129194	Homo_sapiens	D	SOX15_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328066_2.00
M03510_2.00	T328066_2.00	SOX15	ENSG00000129194	Homo_sapiens	D	SOX15_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328066_2.00
M03511_2.00	T328069_2.00	LEF1	ENSG00000138795	Homo_sapiens	D	LEF1_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328069_2.00
M03512_2.00	T328073_2.00	TCF7L1	ENSG00000152284	Homo_sapiens	D	TCF7L1_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328073_2.00
M03513_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M03514_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M03515_2.00	T328075_2.00	SOX14	ENSG00000168875	Homo_sapiens	D	SOX14_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328075_2.00
M03516_2.00	T328076_2.00	SOX7	ENSG00000171056	Homo_sapiens	D	SOX7_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328076_2.00
M03517_2.00	T328076_2.00	SOX7	ENSG00000171056	Homo_sapiens	D	SOX7_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328076_2.00
M03518_2.00	T328076_2.00	SOX7	ENSG00000171056	Homo_sapiens	D	SOX7_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328076_2.00
M03519_2.00	T328079_2.00	SOX2	ENSG00000181449	Homo_sapiens	D	SOX2_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328079_2.00
M03520_2.00	T328079_2.00	SOX2	ENSG00000181449	Homo_sapiens	D	SOX2_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328079_2.00
M03521_2.00	T328079_2.00	SOX2	ENSG00000181449	Homo_sapiens	D	SOX2_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328079_2.00
M03522_2.00	T328079_2.00	SOX2	ENSG00000181449	Homo_sapiens	D	SOX2_4	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328079_2.00
M03523_2.00	T328079_2.00	SOX2	ENSG00000181449	Homo_sapiens	D	SOX2_5	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328079_2.00
M03524_2.00	T328079_2.00	SOX2	ENSG00000181449	Homo_sapiens	D	SOX2_6	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328079_2.00
M03525_2.00	T328081_2.00	SRY	ENSG00000184895	Homo_sapiens	D	SRY_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328081_2.00
M03526_2.00	T328081_2.00	SRY	ENSG00000184895	Homo_sapiens	D	SRY_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328081_2.00
M03527_2.00	T328081_2.00	SRY	ENSG00000184895	Homo_sapiens	D	SRY_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328081_2.00
M03528_2.00	T328081_2.00	SRY	ENSG00000184895	Homo_sapiens	D	SRY_4	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328081_2.00
M03529_2.00	T328082_2.00	SOX18	ENSG00000203883	Homo_sapiens	D	SOX18_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328082_2.00
M03530_2.00	T328082_2.00	SOX18	ENSG00000203883	Homo_sapiens	D	SOX18_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328082_2.00
M03531_2.00	T328082_2.00	SOX18	ENSG00000203883	Homo_sapiens	D	SOX18_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T328082_2.00
M03546_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M03547_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M03548_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M03549_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_4	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M03550_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_5	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M03551_2.00	T339885_2.00	TBX21	ENSG00000073861	Homo_sapiens	D	TBX21_6	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339885_2.00
M03552_2.00	T339886_2.00	TBX5	ENSG00000089225	Homo_sapiens	D	TBX5_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339886_2.00
M03553_2.00	T339886_2.00	TBX5	ENSG00000089225	Homo_sapiens	D	TBX5_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339886_2.00
M03554_2.00	T339887_2.00	TBX15	ENSG00000092607	Homo_sapiens	D	TBX15_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339887_2.00
M03555_2.00	T339887_2.00	TBX15	ENSG00000092607	Homo_sapiens	D	TBX15_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339887_2.00
M03556_2.00	T339889_2.00	TBX2	ENSG00000121068	Homo_sapiens	D	TBX2_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339889_2.00
M03557_2.00	T339889_2.00	TBX2	ENSG00000121068	Homo_sapiens	D	TBX2_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339889_2.00
M03558_2.00	T339890_2.00	TBX4	ENSG00000121075	Homo_sapiens	D	TBX4_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339890_2.00
M03559_2.00	T339890_2.00	TBX4	ENSG00000121075	Homo_sapiens	D	TBX4_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339890_2.00
M03560_2.00	T339893_2.00	TBR1	ENSG00000136535	Homo_sapiens	D	TBR1_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339893_2.00
M03561_2.00	T339893_2.00	TBR1	ENSG00000136535	Homo_sapiens	D	TBR1_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339893_2.00
M03562_2.00	T339894_2.00	TBX19	ENSG00000143178	Homo_sapiens	D	TBX19_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339894_2.00
M03563_2.00	T339896_2.00	EOMES	ENSG00000163508	Homo_sapiens	D	EOMES_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339896_2.00
M03564_2.00	T339896_2.00	EOMES	ENSG00000163508	Homo_sapiens	D	EOMES_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339896_2.00
M03565_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M03566_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M03567_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M03568_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_4	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M03569_2.00	T339898_2.00	TBX20	ENSG00000164532	Homo_sapiens	D	TBX20_5	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339898_2.00
M03570_2.00	T339900_2.00	TBX1	ENSG00000184058	Homo_sapiens	D	TBX1_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339900_2.00
M03571_2.00	T339900_2.00	TBX1	ENSG00000184058	Homo_sapiens	D	TBX1_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339900_2.00
M03572_2.00	T339900_2.00	TBX1	ENSG00000184058	Homo_sapiens	D	TBX1_3	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339900_2.00
M03573_2.00	T339900_2.00	TBX1	ENSG00000184058	Homo_sapiens	D	TBX1_4	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339900_2.00
M03574_2.00	T339900_2.00	TBX1	ENSG00000184058	Homo_sapiens	D	TBX1_5	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T339900_2.00
M03575_2.00	T346528_2.00	TEAD3	ENSG00000007866	Homo_sapiens	D	TEAD3_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346528_2.00
M03576_2.00	T346528_2.00	TEAD3	ENSG00000007866	Homo_sapiens	D	TEAD3_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346528_2.00
M03577_2.00	T346530_2.00	TEAD1	ENSG00000187079	Homo_sapiens	D	TEAD1_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346530_2.00
M03578_2.00	T346530_2.00	TEAD1	ENSG00000187079	Homo_sapiens	D	TEAD1_2	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346530_2.00
M03579_2.00	T346531_2.00	TEAD4	ENSG00000197905	Homo_sapiens	D	TEAD4_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T346531_2.00
M03580_2.00	T350239_2.00	NRF1	ENSG00000106459	Homo_sapiens	D	NRF1_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350239_2.00
M03581_2.00	T350310_2.00	CPEB1	ENSG00000214575	Homo_sapiens	D	CPEB1_1	23332764	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T350310_2.00
M03591_2.00	T034342_2.00	SREBF2	ENSG00000198911	Homo_sapiens	D	SREBF2_1	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T034342_2.00
M03714_2.00	T167059_2.00	ONECUT2	ENSG00000119547	Homo_sapiens	D	ONECUT2_1	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00
M03715_2.00	T167060_2.00	ONECUT1	ENSG00000169856	Homo_sapiens	D	ONECUT1_1	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00
M03883_2.00	T237342_2.00	PAX4	ENSG00000106331	Homo_sapiens	D	PAX4_1	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T237342_2.00
M03884_2.00	T237342_2.00	PAX4	ENSG00000106331	Homo_sapiens	D	PAX4_2	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T237342_2.00
M03885_2.00	T237343_2.00	PAX3	ENSG00000135903	Homo_sapiens	D	PAX3_1	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T237343_2.00
M03886_2.00	T237343_2.00	PAX3	ENSG00000135903	Homo_sapiens	D	PAX3_2	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T237343_2.00
M03923_2.00	T303210_2.00	PGR	ENSG00000082175	Homo_sapiens	D	PGR_1	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303210_2.00
M03924_2.00	T303230_2.00	NR1I3	ENSG00000143257	Homo_sapiens	D	NR1I3_1	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303230_2.00
M03925_2.00	T303232_2.00	NR1I2	ENSG00000144852	Homo_sapiens	D	NR1I2_1	25779349	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T303232_2.00
M04008_2.00	T059722_2.00	NFE2L1	ENSG00000082641	Homo_sapiens	D	NFE2L1.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059722_2.00
M04009_2.00	T059723_2.00	CEBPE	ENSG00000092067	Homo_sapiens	D	CEBPE.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059723_2.00
M04010_2.00	T059725_2.00	XBP1	ENSG00000100219	Homo_sapiens	D	XBP1.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059725_2.00
M04011_2.00	T059725_2.00	XBP1	ENSG00000100219	Homo_sapiens	D	XBP1.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059725_2.00
M04012_2.00	T059725_2.00	XBP1	ENSG00000100219	Homo_sapiens	D	XBP1.3	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059725_2.00
M04013_2.00	T059726_2.00	DBP	ENSG00000105516	Homo_sapiens	D	DBP.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059726_2.00
M04014_2.00	T059727_2.00	CREB3	ENSG00000107175	Homo_sapiens	D	CREB3.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059727_2.00
M04015_2.00	T059727_2.00	CREB3	ENSG00000107175	Homo_sapiens	D	CREB3.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059727_2.00
M04016_2.00	T059728_2.00	HLF	ENSG00000108924	Homo_sapiens	D	HLF.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059728_2.00
M04017_2.00	T059731_2.00	ATF2	ENSG00000115966	Homo_sapiens	D	ATF2.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059731_2.00
M04018_2.00	T059733_2.00	ATF6	ENSG00000118217	Homo_sapiens	D	ATF6.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059733_2.00
M04019_2.00	T059733_2.00	ATF6	ENSG00000118217	Homo_sapiens	D	ATF6.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059733_2.00
M04020_2.00	T059733_2.00	ATF6	ENSG00000118217	Homo_sapiens	D	ATF6.3	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059733_2.00
M04021_2.00	T059733_2.00	ATF6	ENSG00000118217	Homo_sapiens	D	ATF6.4	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059733_2.00
M04022_2.00	T059734_2.00	CREB1	ENSG00000118260	Homo_sapiens	D	CREB1.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059734_2.00
M04023_2.00	T059734_2.00	CREB1	ENSG00000118260	Homo_sapiens	D	CREB1.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059734_2.00
M04024_2.00	T059736_2.00	NFE2	ENSG00000123405	Homo_sapiens	D	NFE2.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059736_2.00
M04025_2.00	T059737_2.00	BATF3	ENSG00000123685	Homo_sapiens	D	BATF3.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059737_2.00
M04026_2.00	T059737_2.00	BATF3	ENSG00000123685	Homo_sapiens	D	BATF3.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059737_2.00
M04027_2.00	T059739_2.00	ATF4	ENSG00000128272	Homo_sapiens	D	ATF4.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059739_2.00
M04028_2.00	T059746_2.00	CEBPG	ENSG00000153879	Homo_sapiens	D	CEBPG.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059746_2.00
M04029_2.00	T059749_2.00	CREB3L1	ENSG00000157613	Homo_sapiens	D	CREB3L1.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059749_2.00
M04030_2.00	T059749_2.00	CREB3L1	ENSG00000157613	Homo_sapiens	D	CREB3L1.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059749_2.00
M04031_2.00	T059749_2.00	CREB3L1	ENSG00000157613	Homo_sapiens	D	CREB3L1.3	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059749_2.00
M04032_2.00	T059750_2.00	ATF3	ENSG00000162772	Homo_sapiens	D	ATF3.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059750_2.00
M04033_2.00	T059750_2.00	ATF3	ENSG00000162772	Homo_sapiens	D	ATF3.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059750_2.00
M04034_2.00	T059751_2.00	NFIL3	ENSG00000165030	Homo_sapiens	D	NFIL3.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059751_2.00
M04035_2.00	T059759_2.00	FOSL1	ENSG00000175592	Homo_sapiens	D	FOSL1.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059759_2.00
M04036_2.00	T059759_2.00	FOSL1	ENSG00000175592	Homo_sapiens	D	FOSL1.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059759_2.00
M04037_2.00	T059760_2.00	JUN	ENSG00000177606	Homo_sapiens	D	JUN.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_2.00
M04038_2.00	T059760_2.00	JUN	ENSG00000177606	Homo_sapiens	D	JUN.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059760_2.00
M04039_2.00	T059765_2.00	MAFG	ENSG00000197063	Homo_sapiens	D	MAFG.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059765_2.00
M04040_2.00	T059767_2.00	MAFB	ENSG00000204103	Homo_sapiens	D	MAFB.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059767_2.00
M04041_2.00	T059768_2.00	ATF6B	ENSG00000213676	Homo_sapiens	D	ATF6B.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00
M04042_2.00	T059768_2.00	ATF6B	ENSG00000213676	Homo_sapiens	D	ATF6B.2	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00
M04043_2.00	T059768_2.00	ATF6B	ENSG00000213676	Homo_sapiens	D	ATF6B.3	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00
M04044_2.00	T059768_2.00	ATF6B	ENSG00000213676	Homo_sapiens	D	ATF6B.4	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059768_2.00
M04045_2.00	T059770_2.00	CEBPA	ENSG00000245848	Homo_sapiens	D	CEBPA.1	28186491	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T059770_2.00
M04046_2.00	T010820_2.00	TFAP2B	ENSG00000008196	Homo_sapiens	D	TFAP2B_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010820_2.00
M04047_2.00	T010820_2.00	TFAP2B	ENSG00000008196	Homo_sapiens	D	TFAP2B_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010820_2.00
M04048_2.00	T010822_2.00	TFAP2C	ENSG00000087510	Homo_sapiens	D	TFAP2C_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010822_2.00
M04049_2.00	T010822_2.00	TFAP2C	ENSG00000087510	Homo_sapiens	D	TFAP2C_eDBD_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010822_2.00
M04050_2.00	T010823_2.00	TFAP2E	ENSG00000116819	Homo_sapiens	D	TFAP2E_FL_HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010823_2.00
M04051_2.00	T010823_2.00	TFAP2E	ENSG00000116819	Homo_sapiens	D	TFAP2E_FL_HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010823_2.00
M04052_2.00	T010823_2.00	TFAP2E	ENSG00000116819	Homo_sapiens	D	TFAP2E_FL_Methyl-HT-SELEX_1	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010823_2.00
M04053_2.00	T010823_2.00	TFAP2E	ENSG00000116819	Homo_sapiens	D	TFAP2E_FL_Methyl-HT-SELEX_2	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010823_2.00
M04054_2.00	T010824_2.00	TFAP2A	ENSG00000137203	Homo_sapiens	D	TFAP2A_FL_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010824_2.00
M04055_2.00	T010824_2.00	TFAP2A	ENSG00000137203	Homo_sapiens	D	TFAP2A_FL_Methyl-HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T010824_2.00
M04056_2.00	T025994_2.00	ZBED1	ENSG00000214717	Homo_sapiens	D	ZBED1_eDBD_HT-SELEX	28473536	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T025994_2.00
